,service_id,store_id,category,merchant_name,merchant_address,store_name,store_address,longitude,latitude,tag
0,2094705476432891136,7307965617398606368,COFFEE CHAINS AND MILK TEA,CÔNG TY TNHH CÂY ĐÀO ĐỎ,"257 Thống Nhất, Phường 11, Gò Vấp, Tp. HCM",I LOVE KEM KINH DƯƠNG VƯƠNG,"127 Kinh Dương Vương , P.12  Q.6, Tp. HCM",,,ILOVEKEM
1,2094705476432891136,3452122752960754213,COFFEE CHAINS AND MILK TEA,I LOVE KEM NGUYỄN SƠN,"313 Nguyễn Sơn , P.Phú Thạnh , Q.Tân Phú, Tp. HCM",ILOVEKEMNS,MOMOCCLX20180207,,,ILOVEKEM
2,2094705476432891136,3452122752960754213,COFFEE CHAINS AND MILK TEA,I LOVE KEM NGUYỄN ẢNH THỦ,"53 Nguyễn Ảnh Thủ ,P.Hiệp Thành ,Q.12, Tp. HCM",ILOVEKEMNAT,MOMOCCLX20180207,,,ILOVEKEM
3,2094705476432891136,1182560144302089463,COFFEE CHAINS AND MILK TEA,CÔNG TY TNHH CÂY ĐÀO ĐỎ,"257 Thống Nhất, Phường 11, Gò Vấp, Tp. HCM",I LOVE KEM LÊ VĂN SỸ,"355 Lê Văn Sỹ , P.1 Q.Tân Bình, Tp. HCM",,,ILOVEKEM
4,2094705476432891136,6109937903506799303,COFFEE CHAINS AND MILK TEA,CÔNG TY TNHH CÂY ĐÀO ĐỎ,"257 Thống Nhất, Phường 11, Gò Vấp, Tp. HCM",I LOVE KEM LÊ HỒNG PHONG,"260 Lê Hồng Phong ,P.4 Q.5, Tp. HCM",,,ILOVEKEM
5,2094705476432891136,3452122752960754213,COFFEE CHAINS AND MILK TEA,I LOVE KEM PHAN HUY ÍCH,"206 Phan Huy Ích , P.12 Q.Gò Vấp, Tp. HCM",ILOVEKEMPHI,MOMOCCLX20180207,,,ILOVEKEM
6,2094705476432891136,4301888656614095952,COFFEE CHAINS AND MILK TEA,CÔNG TY TNHH CÂY ĐÀO ĐỎ,"257 Thống Nhất, Phường 11, Gò Vấp, Tp. HCM",I LOVE KEM PHẠM VĂN ĐỒNG,"123 Phạm Văn Đồng ,P.3 Q. Gò Vấp, Tp. HCM",,,ILOVEKEM
7,2094705476432891136,3452122752960754213,COFFEE CHAINS AND MILK TEA,I LOVE KEM LÊ VĂN SỸ,"355 Lê Văn Sỹ , P.1 Q.Tân Bình, Tp. HCM",ILOVEKEMLVS,MOMOCCLX20180207,,,ILOVEKEM
8,2094705476432891136,8960731828887457509,COFFEE CHAINS AND MILK TEA,CÔNG TY TNHH CÂY ĐÀO ĐỎ,"257 Thống Nhất, Phường 11, Gò Vấp, Tp. HCM",I LOVE KEM NGUYỄN THỊ THẬP,"518 Nguyễn Thị Thập, phường Tân Quy, Quận 7",,,ILOVEKEM
9,2094705476432891136,3452122752960754213,COFFEE CHAINS AND MILK TEA,I LOVE KEM LÊ HỒNG PHONG,"260 Lê Hồng Phong ,P.4 Q.5, Tp. HCM",ILOVEKEM260LHP,MOMOCCLX20180207,,,ILOVEKEM
10,2094705476432891136,3452122752960754213,COFFEE CHAINS AND MILK TEA,I LOVE KEM KINH DƯƠNG VƯƠNG,"127 Kinh Dương Vương , P.12  Q.6, Tp. HCM",ILOVEKEMKDV,MOMOCCLX20180207,,,ILOVEKEM
11,2094705476432891136,2537927188160185009,COFFEE CHAINS AND MILK TEA,CÔNG TY TNHH CÂY ĐÀO ĐỎ,"257 Thống Nhất, Phường 11, Gò Vấp, Tp. HCM",I LOVE KEM ĐINH TIÊN HOÀNG,"207 Đinh Tiên Hoàng ,P Tân Định Q.1, Tp. HCM",,,ILOVEKEM
12,2094705476432891136,3452122752960754213,COFFEE CHAINS AND MILK TEA,I LOVE KEM ĐINH TIÊN HOÀNG,"207 Đinh Tiên Hoàng ,P Tân Định Q.1, Tp. HCM",ILOVEKEM207DTH,MOMOCCLX20180207,,,ILOVEKEM
13,2094705476432891136,3452122752960754213,COFFEE CHAINS AND MILK TEA,I LOVE KEM 257 THỐNG NHẤT,"257 Thống Nhất , P.11 Q.Gò Vấp, Tp. HCM",ILOVEKEM257TN,MOMOCCLX20180207,,,ILOVEKEM
14,2094705476432891136,6161092889458209430,COFFEE CHAINS AND MILK TEA,CÔNG TY TNHH CÂY ĐÀO ĐỎ,"257 Thống Nhất, Phường 11, Gò Vấp, Tp. HCM",I LOVE KEM NGUYỄN ẢNH THỦ,"53 Nguyễn Ảnh Thủ ,P.Hiệp Thành ,Q.12, Tp. HCM",,,ILOVEKEM
15,2094705476432891136,3452122752960754213,COFFEE CHAINS AND MILK TEA,I LOVE KEM NGUYỄN THỊ THẬP,"518 Nguyễn Thị Thập, phường Tân Quy, Quận 7",ILOVEKEMNTT,MOMOCCLX20180207,,,ILOVEKEM
16,2094705476432891136,6013817911940781655,COFFEE CHAINS AND MILK TEA,CÔNG TY TNHH CÂY ĐÀO ĐỎ,"257 Thống Nhất, Phường 11, Gò Vấp, Tp. HCM",I LOVE KEM 257 THỐNG NHẤT,"257 Thống Nhất , P.11 Q.Gò Vấp, Tp. HCM",,,ILOVEKEM
17,2094705476432891136,350865996105395447,COFFEE CHAINS AND MILK TEA,CÔNG TY TNHH CÂY ĐÀO ĐỎ,"257 Thống Nhất, Phường 11, Gò Vấp, Tp. HCM",I LOVE KEM 23 THỐNG NHẤT,"23 Thống Nhất , P.Bình Thọ ,Q.Thủ Đức, Tp. HCM",,,ILOVEKEM
18,2094705476432891136,3452122752960754213,COFFEE CHAINS AND MILK TEA,I LOVE KEM PHẠM VĂN ĐỒNG,"123 Phạm Văn Đồng ,P.3 Q. Gò Vấp, Tp. HCM",ILOVEKEMPVD,MOMOCCLX20180207,,,ILOVEKEM
19,2094705476432891136,3452122752960754213,COFFEE CHAINS AND MILK TEA,I LOVE KEM 23 THỐNG NHẤT,"23 Thống Nhất , P.Bình Thọ ,Q.Thủ Đức, Tp. HCM",ILOVEKEM23TN,MOMOCCLX20180207,,,ILOVEKEM
20,3469740592050032385,8441805907250926137,MASS MERCHANT,NGUYỄN THỊ HỒNG QUYÊN,"122 Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",BÁNH CANH GHẸ TƯƠI,"122 Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",106.73882990000001,10.706002999999999,NGUYỄN THỊ HỒNG QUYÊN
21,3469740592050032385,2506002062135094856,MASS MERCHANT,BÁNH CANH GHẸ TƯƠI,"122 Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",BCGHETUOI1,MOMOTN3D20181221,106.73882990000001,10.706002999999999,BÁNH CANH GHẸ TƯƠI
22,3232333568492323330,6837397147393907004,COFFEE CHAINS AND MILK TEA,CN HÀ NỘI – CÔNG TY TNHH GONGCHA VIỆT NAM,"Số 63 Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",GONG CHA HOÀNG ĐẠO THÚY,"Tòa nhà 34T phố Hoàng Đạo Thúy,, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội, VIỆT NAM",105.81246090000002,21.0204944,GONG CHA
23,3232333568492323330,4585237957660426905,COFFEE CHAINS AND MILK TEA,GONG CHA GIẢNG VÕ,"D2 Giảng Võ, Phường Ngọc Hà, Quận Ba Đình, Hà Nội, VIỆT NAM",2385,MOMOF4VR20181030,105.81246090000002,21.0204944,GONG CHA
24,3232333568492323330,4585237957660426905,COFFEE CHAINS AND MILK TEA,GONG CHA TIMES CITY,"Số 25, Ngõ 13 Lĩnh Mai, Phường Mai Động, Quận Hoàng Mai, Hà Nội, VIỆT NAM",2162,MOMOF4VR20181030,105.81246090000002,21.0204944,GONG CHA
25,3232333568492323330,4699989066151321568,COFFEE CHAINS AND MILK TEA,CN HÀ NỘI – CÔNG TY TNHH GONGCHA VIỆT NAM,"Số 63 Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",GONG CHA TIMES CITY,"Số 25, Ngõ 13 Lĩnh Mai, Phường Mai Động, Quận Hoàng Mai, Hà Nội, VIỆT NAM",105.81246090000002,21.0204944,GONG CHA
26,3232333568492323330,6893562897648407753,COFFEE CHAINS AND MILK TEA,CN HÀ NỘI – CÔNG TY TNHH GONGCHA VIỆT NAM,"Số 63 Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",GONG CHA GIẢNG VÕ,"D2 Giảng Võ, Phường Ngọc Hà, Quận Ba Đình, Hà Nội, VIỆT NAM",105.81246090000002,21.0204944,GONG CHA
27,3232333568492323330,2311303192878717997,COFFEE CHAINS AND MILK TEA,CN HÀ NỘI – CÔNG TY TNHH GONGCHA VIỆT NAM,"Số 63 Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",GONG CHA TIMES CITY,"Số 25, Ngõ 13 Lĩnh Nam, Phường Mai Động, Quận Hoàng Mai, Hà Nội, VIỆT NAM",105.81246090000002,21.0204944,GONG CHA
28,3232333568492323330,4585237957660426905,COFFEE CHAINS AND MILK TEA,GONG CHA TIMES CITY,"Số 25, Ngõ 13 Lĩnh Nam, Phường Mai Động, Quận Hoàng Mai, Hà Nội, VIỆT NAM",2363,MOMOF4VR20181030,105.81246090000002,21.0204944,GONG CHA
29,3232333568492323330,4585237957660426905,COFFEE CHAINS AND MILK TEA,GONG CHA HOÀNG ĐẠO THÚY,"Tòa nhà 34T phố Hoàng Đạo Thúy,, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội, VIỆT NAM",3123,MOMOF4VR20181030,105.81246090000002,21.0204944,GONG CHA
30,5689251315330117634,6490941503921000601,MASS MERCHANT,BUBBLE BEAR,"483 Hậu Giang, Phường 11, Quận 6, Thành Phố Hồ Chí Minh, VIỆT NAM",BUBBLEBEAR483,MOMOHEV520181102,,,BUBBLE BEAR
31,5689251315330117634,4085589997229746239,MASS MERCHANT,BUBBLE BEAR,"137 Cống Quỳnh, Phường Nguyễn Cư Trinh, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",BUBBLE BEAR,"483 Hậu Giang, Phường 11, Quận 6, Thành Phố Hồ Chí Minh, VIỆT NAM",,,BUBBLE BEAR
32,8556496424374803715,780530919347839340,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT PHAN XICH LONG,"93 Phan Xich Long, Phường 2, Quận Phú Nhuận, Thành Phố Hồ Chí Minh, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
33,8556496424374803715,8932985817742138371,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT PHAN THIẾT,"Khu dân cư  Hùng Vương 1, Phường Phú Thủy, Thành phố Phan Thiết, Bình Thuận, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
34,8556496424374803715,6534798633367430394,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT HỒ GƯƠM PLAZA,"Hồ Gươm Plaza, 110  Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
35,8556496424374803715,2257105183648653067,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT THỐNG NHẤT,"452 Thống Nhất, Phường 16, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
36,8556496424374803715,4808642591115148919,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT GIGA MALL,"Tầng 5, Giga Mall, Phạm Văn Đồng, Phường Hiệp Bình Chánh, Quận Thủ Đức, Thành Phố Hồ Chí Minh, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
37,8556496424374803715,9168742535951724258,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT LÊ VĂN SỸ,"451  Lê Văn Sỹ, Phường 12, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
38,8556496424374803715,6209595384904781235,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT TIMES CITY,"Tầng B1- TT TM Times City, số 458 Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
39,8556496424374803715,6320100266643926496,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT INDOCHINA,"Shop 114, Indochina Plaza, Tầng trệt, số 239 Xuân Thuỷ, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
40,8556496424374803715,8569228198938827980,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT XÔ VIẾT NGHỆ TĨNH,"151 Xô Viết Nghệ Tĩnh, Phường 17, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
41,8556496424374803715,529414673954765152,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT VÕ VĂN NGÂN,"24 Võ Văn Ngân, Phường Trường Thọ, Quận Thủ Đức, Thành Phố Hồ Chí Minh, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
42,8556496424374803715,2921200193659328558,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT TÔN ĐỨC THẮNG,"138 Tôn Đức Thắng, Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
43,8556496424374803715,5971247894612150488,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT NGUYỄN THÁI HỌC - CẦN THƠ,"66 Nguyễn Thái Học, Phường Tân An, Quận Ninh Kiều, Cần Thơ, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
44,8556496424374803715,6390220419964230933,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT LINH ĐÀM,"Biệt thự số 04 - Dãy A - Lô TT3  Linh Đường, Khu đô thị mới Tây Nam Hồ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
45,8556496424374803715,2437026557478575047,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT THÁI THỊNH,"152  Thái Thịnh, Phường Láng Hạ, Quận Đống Đa, Hà Nội, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
46,8556496424374803715,4765344754505377986,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT NGUYỄN TRÃI,"264 - 266 Nguyễn Trãi, Phường 8, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
47,8556496424374803715,535719172192891792,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZAHUT NGUYỄN TRÃI,"72A  Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
48,8556496424374803715,3526684403149542901,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT AEON MALL TÂN PHÚ,"G - 38A, Tầng trệt, số 30 Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, Thành Phố Hồ Chí Minh, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
49,8556496424374803715,7313267352282810853,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT LOTTE MART Q.7,"Tầng Trệt, Lotte Mart, số 469 Nguyễn Hữu Thọ, Phường Tân Phú, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
50,8556496424374803715,8127810462112708526,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT AEON BÌNH DƯƠNG,"AEON Mall Bình Dương Canary, Số 01 Đại lộ Bình Dương, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
51,8556496424374803715,3983379943328251203,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT PHẠM VĂN CHIÊU,"82 Phạm Văn Chiêu, Phường 9, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
52,8556496424374803715,2050585282870578506,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT AEON MALL BÌNH TÂN,"AEON Mall Bình Tân, Tầng 3, Số 01 số 17A, Khu Phố 11, Phường Bình Trị Đông B, Quận Bình Tân, Thành Phố Hồ Chí Minh, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
53,8556496424374803715,7781285981213320489,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT BA CU ,"256 Ba Cu, Phường 1, Thành phố Vũng Tàu, Bà Rịa - Vũng Tàu, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
54,8556496424374803715,7219847201998190494,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT D2 VĂN THÁNH,"164A - 166 D2, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
55,8556496424374803715,4834333877087712627,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT NOWZONE,"Tầng 4, Nowzone, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
56,8556496424374803715,8528877254153098605,FAST FOOD,CÔNG TY TNHH PIZZA HUT VIỆT NAM,"Tầng 5, Toà nhà S123 Shophouse Saigon Pearl, số 92 Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",PIZZA HUT CRESCENT MALL,"Tầng 5, Crescent Mall, số 101 Tôn Dật Tiên, Phường Tân Phú, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",106.71096499999999,10.800326,PIZZA HUT
57,805375962505978627,8872648247928254135,FAST FOOD,CÔNG TY TNHH DỊCH VỤ THỰC PHẨM VÀ GIẢI KHÁT VIỆT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",DOMINO'S PIZZA GIẢNG VÕ,"C4 Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội, VIỆT NAM",,,DOMINO
58,805375962505978627,9093543588955001047,FAST FOOD,CÔNG TY TNHH DỊCH VỤ THỰC PHẨM VÀ GIẢI KHÁT VIỆT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",DOMINO'S PIZZA TÊN LỬA,"348-350 Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, Thành Phố Hồ Chí Minh, VIỆT NAM",,,DOMINO
59,805375962505978627,600383933941116585,FAST FOOD,CÔNG TY TNHH DỊCH VỤ THỰC PHẨM VÀ GIẢI KHÁT VIỆT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",DOMINO'S PIZZA PHÚ MỸ HƯNG,"117 Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",,,DOMINO
60,805375962505978627,8236458630824989538,FAST FOOD,CÔNG TY TNHH DỊCH VỤ THỰC PHẨM VÀ GIẢI KHÁT VIỆT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",DOMINO'S PIZZA LÊ TRỌNG TẤN,"440 Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, Thành Phố Hồ Chí Minh, VIỆT NAM",,,DOMINO
61,805375962505978627,8185179111765768914,FAST FOOD,CÔNG TY TNHH DỊCH VỤ THỰC PHẨM VÀ GIẢI KHÁT VIỆT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",DOMINO'S PIZZA MINH PHỤNG,"74 Minh Phụng, Phường 5, Quận 6, Thành Phố Hồ Chí Minh, VIỆT NAM",,,DOMINO
62,805375962505978627,7529080897788234438,FAST FOOD,CÔNG TY TNHH DỊCH VỤ THỰC PHẨM VÀ GIẢI KHÁT VIỆT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",DOMINO'S PIZZA TRẦN NÃO,"78 Trần Não, Phường Bình An, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",,,DOMINO
63,805375962505978627,2614440075121835869,FAST FOOD,CÔNG TY TNHH DỊCH VỤ THỰC PHẨM VÀ GIẢI KHÁT VIỆT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",DOMINO'S PIZZA CỘNG HÒA,"371 - 373 Cộng Hòa, Phường 13, Quận Tân Bình, Thành Phố Hồ Chí Minh, VIỆT NAM",,,DOMINO
64,805375962505978627,244758314767325362,FAST FOOD,CÔNG TY TNHH DỊCH VỤ THỰC PHẨM VÀ GIẢI KHÁT VIỆT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",DOMINO'S PIZZA NGUYỄN ẢNH THỦ,"31/1B Nguyễn Ảnh Thủ, Phường Trung Mỹ Tây, Quận 12, Thành Phố Hồ Chí Minh, VIỆT NAM",,,DOMINO
65,805375962505978627,4618365920727265152,FAST FOOD,CÔNG TY TNHH DỊCH VỤ THỰC PHẨM VÀ GIẢI KHÁT VIỆT NAM,"Lầu 5, Tòa nhà Sài Gòn Royal, 91  Pasteur, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",DOMINO'S PIZZA LINH ĐÀM,"Tầng 1, tòa nhà Trung Rice city Linh Đàm, Phường Tân Mai, Quận Hoàng Mai, Hà Nội, VIỆT NAM",,,DOMINO
